Gene	scL1P0001	scL1P0002	scL1P0003	scL1P0004	scL1P0005	scL1P0006	scL1P0007	scL1P0008	scL1P0009	scL1P0010	scL1P0011	scL1P0012	scL1P0013	scL1P0014	scL1P0015	scL1P0016	scL1P0017
YLR449W	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YLR450W	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YLR451W	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YLR452C	1	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0	0
YLR453C	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0
YLR459W	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YLR461W	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YLR466W	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
YLR467W	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
YML004C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YML005W	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YML006C	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
YML007W	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YML008C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YML009C	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
YML010W	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YML012W	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YML014W	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
YML015C	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YML016C	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0
YML017W	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YML019W	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YML021C	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YML022W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YML023C	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YML024W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YML025C	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
YML028W	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YML029W	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YML032C	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0
YML035C	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YML038C	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YML041C	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YML042W	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YML043C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YML048W	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
YML049C	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
YML051W	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
YML052W	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
YML054C	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0
YML055W	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
YML056C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YML058W	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0
YML058W-A	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YML059C	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YML060W	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YML061C	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
YML063W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YML064C	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
YML065W	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
YML066C	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
YML067C	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YML068W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YML069W	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YML070W	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YML071C	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YML073C	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
YML074C	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YML075C	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YML076C	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YML077W	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YML080W	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YML081C-A	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
YML081W	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YML085C	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
YML086C	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
YML087C	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YML088W	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
YML091C	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
YML093W	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YML094W	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
YML095C	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YML097C	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0
YML098W	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YML099C	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0
YML100W	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0
YML102W	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YML103C	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0
YML104C	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YML105C	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YML106W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YML107C	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YML111W	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YML112W	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YML113W	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YML114C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YML115C	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0
YML116W	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
YML117W	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YML118W	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YML120C	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
YML123C	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
YML124C	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
YML125C	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YML127W	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YML128C	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YML130C	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YML132W	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
YMR001C	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YMR004W	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YMR006C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR008C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR012W	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
YMR013C	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0
YMR015C	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YMR016C	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
YMR017W	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
YMR019W	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YMR020W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR022W	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0
YMR023C	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
YMR024W	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
YMR025W	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
YMR026C	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
YMR029C	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
YMR032W	0	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0
YMR035W	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YMR036C	0	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0
YMR037C	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
YMR038C	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
YMR039C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
YMR042W	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YMR047C	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0
YMR048W	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR049C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR052W	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
YMR053C	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YMR054W	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
YMR055C	0	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0
YMR056C	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
YMR059W	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR064W	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YMR069W	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YMR070W	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YMR072W	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
YMR073C	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YMR077C	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR078C	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR079W	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
YMR087W	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR088C	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0
YMR089C	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
YMR091C	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YMR092C	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0
YMR093W	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YMR094W	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YMR096W	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
YMR097C	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YMR101C	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YMR105C	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YMR106C	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0
YMR108W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR109W	0	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	0
YMR112C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR113W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR116C	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
YMR117C	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YMR120C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR123W	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR125W	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YMR127C	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
YMR128W	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
YMR129W	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0
YMR131C	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
YMR133W	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR135C	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YMR136W	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR137C	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YMR138W	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
YMR139W	1	1	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0
YMR142C	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YMR143W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YMR146C	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YMR149W	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YMR150C	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YMR153W	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0
YMR154C	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
YMR156C	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR158W	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
YMR159C	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YMR161W	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YMR162C	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR164C	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
YMR165C	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0
YMR167W	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YMR168C	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YMR169C	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
YMR170C	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YMR172W	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YMR174C	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
YMR175W	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
YMR176W	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YMR179W	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR180C	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR183C	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0
YMR186W	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
YMR188C	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
YMR189W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR190C	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0
YMR192W	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
YMR193W	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
YMR194W	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
YMR197C	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YMR199W	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
YMR202W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR203W	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YMR204C	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YMR205C	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YMR208W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR210W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR211W	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YMR214W	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
YMR215W	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YMR217W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR219W	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR220W	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YMR222C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR223W	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YMR224C	0	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0
YMR225C	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
YMR226C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR227C	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR228W	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
YMR229C	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YMR230W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YMR231W	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
YMR234W	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
YMR235C	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0
YMR236W	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YMR237W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR238W	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
YMR239C	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YMR241W	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR242C	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YMR243C	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0
YMR250W	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YMR251W-A	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YMR256C	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
YMR257C	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YMR260C	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YMR261C	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
YMR263W	1	1	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0
YMR264W	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
YMR267W	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YMR268C	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YMR269W	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
YMR270C	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YMR271C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR272C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR273C	0	1	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0
YMR274C	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YMR275C	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
YMR276W	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
YMR277W	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YMR279C	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
YMR280C	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YMR281W	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YMR282C	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0
YMR284W	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0
YMR285C	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YMR286W	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
YMR288W	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
YMR290C	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR291W	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YMR292W	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YMR293C	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YMR294W	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
YMR296C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR298W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR299C	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0
YMR302C	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR303C	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YMR304W	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YMR305C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
YMR306W	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
YMR308C	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR309C	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YMR312W	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR313C	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YMR314W	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YMR318C	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YMR319C	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
YMR323W	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
YNL001W	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YNL004W	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
YNL005C	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
YNL006W	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
YNL008C	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
YNL012W	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
YNL014W	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0
YNL015W	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0
YNL020C	0	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0
YNL021W	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
YNL023C	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YNL025C	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
YNL026W	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
YNL029C	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YNL030W	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YNL031C	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YNL036W	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YNL037C	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
YNL038W	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YNL039W	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YNL045W	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YNL047C	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
YNL048W	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
YNL049C	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YNL052W	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
YNL053W	0	1	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0
YNL054W	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0
YNL055C	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0
YNL059C	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YNL062C	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YNL063W	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YNL065W	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
YNL066W	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0
YNL067W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YNL068C	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
YNL070W	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YNL072W	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YNL073W	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YNL074C	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
YNL075W	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YNL077W	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
YNL078W	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YNL079C	0	0	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0
YNL081C	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YNL082W	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YNL083W	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
YNL084C	0	1	0	1	1	1	0	0	0	1	1	0	1	0	0	0	0
YNL085W	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
YNL086W	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
YNL088W	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YNL090W	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0
YNL091W	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
YNL093W	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
YNL096C	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YNL097C	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
YNL098C	0	1	1	0	0	0	1	1	0	0	1	1	1	0	0	0	0
YNL099C	0	0	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0
YNL101W	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YNL103W	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
YNL106C	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0
YNL107W	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YNL110C	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
YNL111C	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
YNL112W	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YNL113W	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
YNL117W	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
